Date,Centre_Name,Commodity_Name,Price
06-02-09,SHIMLA,Wheat,NA
06-02-09,SRINAGAR,Wheat,NA
06-02-09,JAMMU,Wheat,NA
06-02-09,AMRITSAR,Wheat,1075
06-02-09,LUDHIANA,Wheat,1100
06-02-09,LUCKNOW,Wheat,1120
06-02-09,DEHRADUN,Wheat,NA
06-02-09,RAIPUR,Wheat,NA
06-02-09,AHMEDABAD,Wheat,NA
06-02-09,BHOPAL,Wheat,1100
06-02-09,MUMBAI,Wheat,NA
06-02-09,JAIPUR,Wheat,NA
06-02-09,PATNA,Wheat,NA
06-02-09,RANCHI,Wheat,NA
06-02-09,BHUBANESHWAR,Wheat,1220
06-02-09,KOLKATA,Wheat,NA
06-02-09,GUWAHATI,Wheat,NA
06-02-09,SHILLONG,Wheat,NA
06-02-09,AIZWAL,Wheat,NA
06-02-09,KOHIMA,Wheat,NA
06-02-09,AGARTALA,Wheat,NA
06-02-09,BENGALURU,Wheat,1600
06-02-09,T.PURAM,Wheat,NA
06-02-09,CHENNAI,Wheat,NA
06-02-09,HYDERABAD,Wheat,NA
09-02-09,CHANDIGARH,Wheat,NA
09-02-09,DELHI,Wheat,1185
09-02-09,SHIMLA,Wheat,NA
09-02-09,SRINAGAR,Wheat,NA
09-02-09,JAMMU,Wheat,NA
09-02-09,AMRITSAR,Wheat,NA
09-02-09,LUDHIANA,Wheat,NA
09-02-09,LUCKNOW,Wheat,1120
09-02-09,DEHRADUN,Wheat,NA
09-02-09,RAIPUR,Wheat,NA
09-02-09,AHMEDABAD,Wheat,NA
09-02-09,BHOPAL,Wheat,NA
09-02-09,MUMBAI,Wheat,NA
09-02-09,JAIPUR,Wheat,NA
09-02-09,PATNA,Wheat,NA
09-02-09,RANCHI,Wheat,NA
09-02-09,BHUBANESHWAR,Wheat,1220
09-02-09,KOLKATA,Wheat,NA
09-02-09,GUWAHATI,Wheat,NA
09-02-09,SHILLONG,Wheat,NA
09-02-09,AIZWAL,Wheat,NA
09-02-09,KOHIMA,Wheat,NA
09-02-09,AGARTALA,Wheat,NA
09-02-09,BENGALURU,Wheat,NA
09-02-09,T.PURAM,Wheat,NA
09-02-09,CHENNAI,Wheat,NA
09-02-09,HYDERABAD,Wheat,NA
10-02-09,CHANDIGARH,Wheat,NA
10-02-09,DELHI,Wheat,1185
10-02-09,SHIMLA,Wheat,NA
10-02-09,SRINAGAR,Wheat,NA
10-02-09,JAMMU,Wheat,NA
10-02-09,AMRITSAR,Wheat,1075
10-02-09,LUDHIANA,Wheat,1100
10-02-09,LUCKNOW,Wheat,NA
10-02-09,DEHRADUN,Wheat,NA
10-02-09,RAIPUR,Wheat,NA
10-02-09,AHMEDABAD,Wheat,NA
10-02-09,BHOPAL,Wheat,NA
10-02-09,MUMBAI,Wheat,NA
10-02-09,JAIPUR,Wheat,NA
10-02-09,PATNA,Wheat,NA
10-02-09,RANCHI,Wheat,NA
10-02-09,BHUBANESHWAR,Wheat,1220
10-02-09,KOLKATA,Wheat,NA
10-02-09,GUWAHATI,Wheat,NA
10-02-09,SHILLONG,Wheat,NA
10-02-09,AIZWAL,Wheat,NA
10-02-09,KOHIMA,Wheat,NA
10-02-09,AGARTALA,Wheat,NA
10-02-09,BENGALURU,Wheat,NA
10-02-09,T.PURAM,Wheat,NA
10-02-09,CHENNAI,Wheat,NA
10-02-09,HYDERABAD,Wheat,NA
11-02-09,CHANDIGARH,Wheat,NA
11-02-09,DELHI,Wheat,1185
11-02-09,SHIMLA,Wheat,NA
11-02-09,SRINAGAR,Wheat,NA
11-02-09,JAMMU,Wheat,NA
11-02-09,AMRITSAR,Wheat,1075
11-02-09,LUDHIANA,Wheat,1100
11-02-09,LUCKNOW,Wheat,NA
11-02-09,DEHRADUN,Wheat,1170
11-02-09,RAIPUR,Wheat,NA
11-02-09,AHMEDABAD,Wheat,1125
11-02-09,BHOPAL,Wheat,1100
11-02-09,MUMBAI,Wheat,NA
11-02-09,JAIPUR,Wheat,NA
11-02-09,PATNA,Wheat,NA
11-02-09,RANCHI,Wheat,NA
11-02-09,BHUBANESHWAR,Wheat,1220
11-02-09,KOLKATA,Wheat,NA
11-02-09,GUWAHATI,Wheat,NA
11-02-09,SHILLONG,Wheat,NA
11-02-09,AIZWAL,Wheat,NA
11-02-09,KOHIMA,Wheat,NA
11-02-09,AGARTALA,Wheat,NA
11-02-09,BENGALURU,Wheat,1600
11-02-09,T.PURAM,Wheat,NA
11-02-09,CHENNAI,Wheat,NA
11-02-09,HYDERABAD,Wheat,NA
12-02-09,CHANDIGARH,Wheat,NA
12-02-09,DELHI,Wheat,1185
12-02-09,SHIMLA,Wheat,NA
12-02-09,SRINAGAR,Wheat,NA
12-02-09,JAMMU,Wheat,NA
12-02-09,AMRITSAR,Wheat,1075
12-02-09,LUDHIANA,Wheat,1100
12-02-09,LUCKNOW,Wheat,NA
12-02-09,DEHRADUN,Wheat,NA
12-02-09,RAIPUR,Wheat,NA
12-02-09,AHMEDABAD,Wheat,NA
12-02-09,BHOPAL,Wheat,NA
12-02-09,MUMBAI,Wheat,NA
12-02-09,JAIPUR,Wheat,NA
12-02-09,PATNA,Wheat,NA
12-02-09,RANCHI,Wheat,NA
12-02-09,BHUBANESHWAR,Wheat,1220
12-02-09,KOLKATA,Wheat,NA
12-02-09,GUWAHATI,Wheat,NA
12-02-09,SHILLONG,Wheat,NA
12-02-09,AIZWAL,Wheat,NA
12-02-09,KOHIMA,Wheat,NA
12-02-09,AGARTALA,Wheat,NA
12-02-09,BENGALURU,Wheat,1600
12-02-09,T.PURAM,Wheat,NA
12-02-09,CHENNAI,Wheat,NA
12-02-09,HYDERABAD,Wheat,NA
13-02-09,CHANDIGARH,Wheat,NA
13-02-09,DELHI,Wheat,1185
13-02-09,SHIMLA,Wheat,NA
13-02-09,SRINAGAR,Wheat,NA
13-02-09,JAMMU,Wheat,NA
13-02-09,AMRITSAR,Wheat,1075
13-02-09,LUDHIANA,Wheat,1100
13-02-09,LUCKNOW,Wheat,1140
13-02-09,DEHRADUN,Wheat,NA
13-02-09,RAIPUR,Wheat,NA
13-02-09,AHMEDABAD,Wheat,NA
13-02-09,BHOPAL,Wheat,NA
13-02-09,MUMBAI,Wheat,NA
13-02-09,JAIPUR,Wheat,NA
13-02-09,PATNA,Wheat,NA
13-02-09,RANCHI,Wheat,NA
13-02-09,BHUBANESHWAR,Wheat,1220
13-02-09,KOLKATA,Wheat,NA
13-02-09,GUWAHATI,Wheat,NA
13-02-09,SHILLONG,Wheat,NA
13-02-09,AIZWAL,Wheat,NA
13-02-09,KOHIMA,Wheat,NA
13-02-09,AGARTALA,Wheat,NA
13-02-09,BENGALURU,Wheat,1600
13-02-09,T.PURAM,Wheat,NA
13-02-09,CHENNAI,Wheat,NA
13-02-09,HYDERABAD,Wheat,NA
16-02-09,CHANDIGARH,Wheat,NA
16-02-09,DELHI,Wheat,1185
16-02-09,SHIMLA,Wheat,NA
16-02-09,SRINAGAR,Wheat,NA
16-02-09,JAMMU,Wheat,NA
16-02-09,AMRITSAR,Wheat,1075
16-02-09,LUDHIANA,Wheat,1100
16-02-09,LUCKNOW,Wheat,NA
16-02-09,DEHRADUN,Wheat,NA
16-02-09,RAIPUR,Wheat,NA
16-02-09,AHMEDABAD,Wheat,NA
16-02-09,BHOPAL,Wheat,NA
16-02-09,MUMBAI,Wheat,NA
16-02-09,JAIPUR,Wheat,NA
16-02-09,PATNA,Wheat,NA
16-02-09,RANCHI,Wheat,NA
16-02-09,BHUBANESHWAR,Wheat,1220
16-02-09,KOLKATA,Wheat,NA
16-02-09,GUWAHATI,Wheat,NA
16-02-09,SHILLONG,Wheat,NA
16-02-09,AIZWAL,Wheat,NA
16-02-09,KOHIMA,Wheat,NA
16-02-09,AGARTALA,Wheat,NA
16-02-09,BENGALURU,Wheat,1600
16-02-09,T.PURAM,Wheat,NA
16-02-09,CHENNAI,Wheat,NA
16-02-09,HYDERABAD,Wheat,NA
17-02-09,CHANDIGARH,Wheat,NA
17-02-09,DELHI,Wheat,NA
17-02-09,SHIMLA,Wheat,NA
17-02-09,SRINAGAR,Wheat,NA
17-02-09,JAMMU,Wheat,NA
17-02-09,AMRITSAR,Wheat,1075
17-02-09,LUDHIANA,Wheat,1100
17-02-09,LUCKNOW,Wheat,1140
17-02-09,DEHRADUN,Wheat,NA
17-02-09,RAIPUR,Wheat,NA
17-02-09,AHMEDABAD,Wheat,NA
17-02-09,BHOPAL,Wheat,NA
17-02-09,MUMBAI,Wheat,NA
17-02-09,JAIPUR,Wheat,1200
17-02-09,PATNA,Wheat,NA
17-02-09,RANCHI,Wheat,NA
17-02-09,BHUBANESHWAR,Wheat,1220
17-02-09,KOLKATA,Wheat,NA
17-02-09,GUWAHATI,Wheat,NA
17-02-09,SHILLONG,Wheat,NA
17-02-09,AIZWAL,Wheat,NA
17-02-09,KOHIMA,Wheat,NA
17-02-09,AGARTALA,Wheat,NA
17-02-09,BENGALURU,Wheat,1600
17-02-09,T.PURAM,Wheat,NA
17-02-09,CHENNAI,Wheat,1700
17-02-09,HYDERABAD,Wheat,NA
18-02-09,CHANDIGARH,Wheat,NA
18-02-09,DELHI,Wheat,1185
18-02-09,SHIMLA,Wheat,NA
18-02-09,SRINAGAR,Wheat,NA
18-02-09,JAMMU,Wheat,NA
18-02-09,AMRITSAR,Wheat,1075
18-02-09,LUDHIANA,Wheat,1100
18-02-09,LUCKNOW,Wheat,1130
18-02-09,DEHRADUN,Wheat,1180
18-02-09,RAIPUR,Wheat,NA
18-02-09,AHMEDABAD,Wheat,1163
18-02-09,BHOPAL,Wheat,NA
18-02-09,MUMBAI,Wheat,NA
18-02-09,JAIPUR,Wheat,1200
18-02-09,PATNA,Wheat,NA
18-02-09,RANCHI,Wheat,NA
18-02-09,BHUBANESHWAR,Wheat,1220
18-02-09,KOLKATA,Wheat,NA
18-02-09,GUWAHATI,Wheat,NA
18-02-09,SHILLONG,Wheat,NA
18-02-09,AIZWAL,Wheat,NA
18-02-09,KOHIMA,Wheat,NA
18-02-09,AGARTALA,Wheat,NA
18-02-09,BENGALURU,Wheat,1600
18-02-09,T.PURAM,Wheat,NA
18-02-09,CHENNAI,Wheat,NA
18-02-09,HYDERABAD,Wheat,NA
19-02-09,CHANDIGARH,Wheat,NA
19-02-09,DELHI,Wheat,1185
19-02-09,SHIMLA,Wheat,NA
19-02-09,SRINAGAR,Wheat,NA
19-02-09,JAMMU,Wheat,NA
19-02-09,AMRITSAR,Wheat,1075
19-02-09,LUDHIANA,Wheat,1100
19-02-09,LUCKNOW,Wheat,1140
19-02-09,DEHRADUN,Wheat,NA
19-02-09,RAIPUR,Wheat,NA
19-02-09,AHMEDABAD,Wheat,NA
19-02-09,BHOPAL,Wheat,NA
19-02-09,MUMBAI,Wheat,NA
19-02-09,JAIPUR,Wheat,1200
19-02-09,PATNA,Wheat,NA
19-02-09,RANCHI,Wheat,NA
19-02-09,BHUBANESHWAR,Wheat,1220
19-02-09,KOLKATA,Wheat,NA
19-02-09,GUWAHATI,Wheat,NA
19-02-09,SHILLONG,Wheat,NA
19-02-09,AIZWAL,Wheat,NA
19-02-09,KOHIMA,Wheat,NA
19-02-09,AGARTALA,Wheat,NA
19-02-09,BENGALURU,Wheat,1600
19-02-09,T.PURAM,Wheat,NA
19-02-09,CHENNAI,Wheat,NA
19-02-09,HYDERABAD,Wheat,NA
20-02-09,CHANDIGARH,Wheat,NA
20-02-09,DELHI,Wheat,1185
20-02-09,SHIMLA,Wheat,NA
20-02-09,SRINAGAR,Wheat,NA
20-02-09,JAMMU,Wheat,NA
20-02-09,AMRITSAR,Wheat,1075
20-02-09,LUDHIANA,Wheat,1050
20-02-09,LUCKNOW,Wheat,1130
20-02-09,DEHRADUN,Wheat,NA
20-02-09,RAIPUR,Wheat,NA
20-02-09,AHMEDABAD,Wheat,NA
20-02-09,BHOPAL,Wheat,NA
20-02-09,MUMBAI,Wheat,NA
20-02-09,JAIPUR,Wheat,1200
20-02-09,PATNA,Wheat,NA
20-02-09,RANCHI,Wheat,NA
20-02-09,BHUBANESHWAR,Wheat,1220
20-02-09,KOLKATA,Wheat,NA
20-02-09,GUWAHATI,Wheat,NA
20-02-09,SHILLONG,Wheat,NA
20-02-09,AIZWAL,Wheat,NA
20-02-09,KOHIMA,Wheat,NA
20-02-09,AGARTALA,Wheat,NA
20-02-09,BENGALURU,Wheat,1600
20-02-09,T.PURAM,Wheat,NA
20-02-09,CHENNAI,Wheat,NA
20-02-09,HYDERABAD,Wheat,NA
23-02-09,CHANDIGARH,Wheat,NA
23-02-09,DELHI,Wheat,1185
23-02-09,SHIMLA,Wheat,NA
23-02-09,SRINAGAR,Wheat,NA
23-02-09,JAMMU,Wheat,NA
23-02-09,AMRITSAR,Wheat,NA
23-02-09,LUDHIANA,Wheat,NA
23-02-09,LUCKNOW,Wheat,NA
23-02-09,DEHRADUN,Wheat,NA
23-02-09,RAIPUR,Wheat,NA
23-02-09,AHMEDABAD,Wheat,NA
23-02-09,BHOPAL,Wheat,NA
23-02-09,MUMBAI,Wheat,NA
23-02-09,JAIPUR,Wheat,NA
23-02-09,PATNA,Wheat,NA
23-02-09,RANCHI,Wheat,NA
23-02-09,BHUBANESHWAR,Wheat,NA
23-02-09,KOLKATA,Wheat,NA
23-02-09,GUWAHATI,Wheat,NA
23-02-09,SHILLONG,Wheat,NA
23-02-09,AIZWAL,Wheat,NA
23-02-09,KOHIMA,Wheat,NA
23-02-09,AGARTALA,Wheat,NA
23-02-09,BENGALURU,Wheat,NA
23-02-09,T.PURAM,Wheat,NA
23-02-09,CHENNAI,Wheat,NA
23-02-09,HYDERABAD,Wheat,NA
24-02-09,CHANDIGARH,Wheat,NA
24-02-09,DELHI,Wheat,1185
24-02-09,SHIMLA,Wheat,NA
24-02-09,SRINAGAR,Wheat,NA
24-02-09,JAMMU,Wheat,NA
24-02-09,AMRITSAR,Wheat,1075
24-02-09,LUDHIANA,Wheat,1050
24-02-09,LUCKNOW,Wheat,1140
24-02-09,DEHRADUN,Wheat,NA
24-02-09,RAIPUR,Wheat,NA
24-02-09,AHMEDABAD,Wheat,NA
24-02-09,BHOPAL,Wheat,NA
24-02-09,MUMBAI,Wheat,NA
24-02-09,JAIPUR,Wheat,NA
24-02-09,PATNA,Wheat,NA
24-02-09,RANCHI,Wheat,NA
24-02-09,BHUBANESHWAR,Wheat,1220
24-02-09,KOLKATA,Wheat,NA
24-02-09,GUWAHATI,Wheat,NA
24-02-09,SHILLONG,Wheat,NA
24-02-09,AIZWAL,Wheat,NA
24-02-09,KOHIMA,Wheat,NA
24-02-09,AGARTALA,Wheat,NA
24-02-09,BENGALURU,Wheat,NA
24-02-09,T.PURAM,Wheat,NA
24-02-09,CHENNAI,Wheat,NA
24-02-09,HYDERABAD,Wheat,NA
25-02-09,CHANDIGARH,Wheat,NA
25-02-09,DELHI,Wheat,1185
25-02-09,SHIMLA,Wheat,NA
25-02-09,SRINAGAR,Wheat,NA
25-02-09,JAMMU,Wheat,NA
25-02-09,AMRITSAR,Wheat,1075
25-02-09,LUDHIANA,Wheat,1050
25-02-09,LUCKNOW,Wheat,1140
25-02-09,DEHRADUN,Wheat,1180
25-02-09,RAIPUR,Wheat,NA
25-02-09,AHMEDABAD,Wheat,NA
25-02-09,BHOPAL,Wheat,NA
25-02-09,MUMBAI,Wheat,NA
25-02-09,JAIPUR,Wheat,NA
25-02-09,PATNA,Wheat,NA
25-02-09,RANCHI,Wheat,NA
25-02-09,BHUBANESHWAR,Wheat,1220
25-02-09,KOLKATA,Wheat,NA
25-02-09,GUWAHATI,Wheat,NA
25-02-09,SHILLONG,Wheat,NA
25-02-09,AIZWAL,Wheat,NA
25-02-09,KOHIMA,Wheat,NA
25-02-09,AGARTALA,Wheat,NA
25-02-09,BENGALURU,Wheat,1600
25-02-09,T.PURAM,Wheat,NA
25-02-09,CHENNAI,Wheat,1700
25-02-09,HYDERABAD,Wheat,NA
26-02-09,CHANDIGARH,Wheat,NA
26-02-09,DELHI,Wheat,1185
26-02-09,SHIMLA,Wheat,NA
26-02-09,SRINAGAR,Wheat,NA
26-02-09,JAMMU,Wheat,NA
26-02-09,AMRITSAR,Wheat,NA
26-02-09,LUDHIANA,Wheat,NA
26-02-09,LUCKNOW,Wheat,NA
26-02-09,DEHRADUN,Wheat,NA
26-02-09,RAIPUR,Wheat,NA
26-02-09,AHMEDABAD,Wheat,NA
26-02-09,BHOPAL,Wheat,NA
26-02-09,MUMBAI,Wheat,NA
26-02-09,JAIPUR,Wheat,1200
26-02-09,PATNA,Wheat,NA
26-02-09,RANCHI,Wheat,NA
26-02-09,BHUBANESHWAR,Wheat,NA
26-02-09,KOLKATA,Wheat,NA
26-02-09,GUWAHATI,Wheat,NA
26-02-09,SHILLONG,Wheat,NA
26-02-09,AIZWAL,Wheat,NA
26-02-09,KOHIMA,Wheat,NA
26-02-09,AGARTALA,Wheat,NA
26-02-09,BENGALURU,Wheat,1600
26-02-09,T.PURAM,Wheat,NA
26-02-09,CHENNAI,Wheat,1700
26-02-09,HYDERABAD,Wheat,NA
27-02-09,CHANDIGARH,Wheat,NA
27-02-09,DELHI,Wheat,1190
27-02-09,SHIMLA,Wheat,NA
27-02-09,SRINAGAR,Wheat,NA
27-02-09,JAMMU,Wheat,NA
27-02-09,AMRITSAR,Wheat,NA
27-02-09,LUDHIANA,Wheat,NA
27-02-09,LUCKNOW,Wheat,NA
27-02-09,DEHRADUN,Wheat,NA
27-02-09,RAIPUR,Wheat,NA
27-02-09,AHMEDABAD,Wheat,NA
27-02-09,BHOPAL,Wheat,NA
27-02-09,MUMBAI,Wheat,NA
27-02-09,JAIPUR,Wheat,NA
27-02-09,PATNA,Wheat,NA
27-02-09,RANCHI,Wheat,NA
27-02-09,BHUBANESHWAR,Wheat,1300
27-02-09,KOLKATA,Wheat,NA
27-02-09,GUWAHATI,Wheat,NA
27-02-09,SHILLONG,Wheat,NA
27-02-09,AIZWAL,Wheat,NA
27-02-09,KOHIMA,Wheat,NA
27-02-09,AGARTALA,Wheat,NA
27-02-09,BENGALURU,Wheat,1600
27-02-09,T.PURAM,Wheat,NA
27-02-09,CHENNAI,Wheat,1700
27-02-09,HYDERABAD,Wheat,NA
02-03-09,CHANDIGARH,Wheat,NA
02-03-09,DELHI,Wheat,1190
02-03-09,SHIMLA,Wheat,NA
02-03-09,SRINAGAR,Wheat,NA
02-03-09,JAMMU,Wheat,NA
02-03-09,AMRITSAR,Wheat,NA
02-03-09,LUDHIANA,Wheat,NA
02-03-09,LUCKNOW,Wheat,1150
02-03-09,DEHRADUN,Wheat,NA
02-03-09,RAIPUR,Wheat,NA
02-03-09,AHMEDABAD,Wheat,NA
02-03-09,BHOPAL,Wheat,NA
02-03-09,MUMBAI,Wheat,NA
02-03-09,JAIPUR,Wheat,NA
02-03-09,PATNA,Wheat,NA
02-03-09,RANCHI,Wheat,NA
02-03-09,BHUBANESHWAR,Wheat,1250
02-03-09,KOLKATA,Wheat,NA
02-03-09,GUWAHATI,Wheat,NA
02-03-09,SHILLONG,Wheat,NA
02-03-09,AIZWAL,Wheat,NA
02-03-09,KOHIMA,Wheat,NA
02-03-09,AGARTALA,Wheat,NA
02-03-09,BENGALURU,Wheat,NA
02-03-09,T.PURAM,Wheat,NA
02-03-09,CHENNAI,Wheat,NA
02-03-09,HYDERABAD,Wheat,NA
03-03-09,CHANDIGARH,Wheat,NA
03-03-09,DELHI,Wheat,1190
03-03-09,SHIMLA,Wheat,NA
03-03-09,SRINAGAR,Wheat,NA
03-03-09,JAMMU,Wheat,NA
03-03-09,AMRITSAR,Wheat,NA
03-03-09,LUDHIANA,Wheat,NA
03-03-09,LUCKNOW,Wheat,1160
03-03-09,DEHRADUN,Wheat,NA
03-03-09,RAIPUR,Wheat,NA
03-03-09,AHMEDABAD,Wheat,NA
03-03-09,BHOPAL,Wheat,NA
03-03-09,MUMBAI,Wheat,NA
03-03-09,JAIPUR,Wheat,NA
03-03-09,PATNA,Wheat,NA
03-03-09,RANCHI,Wheat,NA
03-03-09,BHUBANESHWAR,Wheat,1300
03-03-09,KOLKATA,Wheat,NA
03-03-09,GUWAHATI,Wheat,NA
03-03-09,SHILLONG,Wheat,NA
03-03-09,AIZWAL,Wheat,NA
03-03-09,KOHIMA,Wheat,NA
03-03-09,AGARTALA,Wheat,NA
03-03-09,BENGALURU,Wheat,NA
03-03-09,T.PURAM,Wheat,NA
03-03-09,CHENNAI,Wheat,NA
03-03-09,HYDERABAD,Wheat,NA
04-03-09,CHANDIGARH,Wheat,NA
04-03-09,DELHI,Wheat,1190
04-03-09,SHIMLA,Wheat,NA
04-03-09,SRINAGAR,Wheat,NA
04-03-09,JAMMU,Wheat,NA
04-03-09,AMRITSAR,Wheat,NA
04-03-09,LUDHIANA,Wheat,NA
04-03-09,LUCKNOW,Wheat,NA
04-03-09,DEHRADUN,Wheat,NA
04-03-09,RAIPUR,Wheat,NA
04-03-09,AHMEDABAD,Wheat,NA
04-03-09,BHOPAL,Wheat,NA
04-03-09,MUMBAI,Wheat,NA
04-03-09,JAIPUR,Wheat,NA
04-03-09,PATNA,Wheat,NA
04-03-09,RANCHI,Wheat,NA
04-03-09,BHUBANESHWAR,Wheat,NA
04-03-09,KOLKATA,Wheat,NA
04-03-09,GUWAHATI,Wheat,NA
04-03-09,SHILLONG,Wheat,NA
04-03-09,AIZWAL,Wheat,NA
04-03-09,KOHIMA,Wheat,NA
04-03-09,AGARTALA,Wheat,NA
04-03-09,BENGALURU,Wheat,1550
04-03-09,T.PURAM,Wheat,NA
04-03-09,CHENNAI,Wheat,NA
04-03-09,HYDERABAD,Wheat,NA
05-03-09,CHANDIGARH,Wheat,NA
05-03-09,DELHI,Wheat,1180
05-03-09,SHIMLA,Wheat,NA
05-03-09,SRINAGAR,Wheat,NA
05-03-09,JAMMU,Wheat,NA
05-03-09,AMRITSAR,Wheat,NA
05-03-09,LUDHIANA,Wheat,NA
05-03-09,LUCKNOW,Wheat,NA
05-03-09,DEHRADUN,Wheat,NA
05-03-09,RAIPUR,Wheat,NA
05-03-09,AHMEDABAD,Wheat,NA
05-03-09,BHOPAL,Wheat,NA
05-03-09,MUMBAI,Wheat,NA
05-03-09,JAIPUR,Wheat,NA
05-03-09,PATNA,Wheat,NA
05-03-09,RANCHI,Wheat,NA
05-03-09,BHUBANESHWAR,Wheat,NA
05-03-09,KOLKATA,Wheat,NA
05-03-09,GUWAHATI,Wheat,NA
05-03-09,SHILLONG,Wheat,NA
05-03-09,AIZWAL,Wheat,NA
05-03-09,KOHIMA,Wheat,NA
05-03-09,AGARTALA,Wheat,NA
05-03-09,BENGALURU,Wheat,1500
05-03-09,T.PURAM,Wheat,NA
05-03-09,CHENNAI,Wheat,NA
05-03-09,HYDERABAD,Wheat,NA
06-03-09,CHANDIGARH,Wheat,NA
06-03-09,DELHI,Wheat,1180
06-03-09,SHIMLA,Wheat,NA
06-03-09,SRINAGAR,Wheat,NA
06-03-09,JAMMU,Wheat,NA
06-03-09,AMRITSAR,Wheat,NA
06-03-09,LUDHIANA,Wheat,NA
06-03-09,LUCKNOW,Wheat,NA
06-03-09,DEHRADUN,Wheat,NA
06-03-09,RAIPUR,Wheat,NA
06-03-09,AHMEDABAD,Wheat,NA
06-03-09,BHOPAL,Wheat,NA
06-03-09,MUMBAI,Wheat,NA
06-03-09,JAIPUR,Wheat,NA
06-03-09,PATNA,Wheat,NA
06-03-09,RANCHI,Wheat,NA
06-03-09,BHUBANESHWAR,Wheat,NA
06-03-09,KOLKATA,Wheat,NA
06-03-09,GUWAHATI,Wheat,NA
06-03-09,SHILLONG,Wheat,NA
06-03-09,AIZWAL,Wheat,NA
06-03-09,KOHIMA,Wheat,NA
06-03-09,AGARTALA,Wheat,NA
06-03-09,BENGALURU,Wheat,1500
06-03-09,T.PURAM,Wheat,NA
06-03-09,CHENNAI,Wheat,NA
06-03-09,HYDERABAD,Wheat,NA
09-03-09,CHANDIGARH,Wheat,NA
09-03-09,DELHI,Wheat,1185
09-03-09,SHIMLA,Wheat,NA
09-03-09,SRINAGAR,Wheat,NA
09-03-09,JAMMU,Wheat,NA
09-03-09,AMRITSAR,Wheat,NA
09-03-09,LUDHIANA,Wheat,NA
09-03-09,LUCKNOW,Wheat,NA
09-03-09,DEHRADUN,Wheat,NA
09-03-09,RAIPUR,Wheat,NA
09-03-09,AHMEDABAD,Wheat,NA
09-03-09,BHOPAL,Wheat,NA
09-03-09,MUMBAI,Wheat,1500
09-03-09,JAIPUR,Wheat,NA
09-03-09,PATNA,Wheat,NA
09-03-09,RANCHI,Wheat,NA
09-03-09,BHUBANESHWAR,Wheat,1300
09-03-09,KOLKATA,Wheat,NA
09-03-09,GUWAHATI,Wheat,NA
09-03-09,SHILLONG,Wheat,NA
09-03-09,AIZWAL,Wheat,NA
09-03-09,KOHIMA,Wheat,NA
09-03-09,AGARTALA,Wheat,NA
09-03-09,BENGALURU,Wheat,1500
09-03-09,T.PURAM,Wheat,NA
09-03-09,CHENNAI,Wheat,NA
09-03-09,HYDERABAD,Wheat,NA
12-03-09,CHANDIGARH,Wheat,NA
12-03-09,DELHI,Wheat,1180
12-03-09,SHIMLA,Wheat,NA
12-03-09,SRINAGAR,Wheat,NA
12-03-09,JAMMU,Wheat,NA
12-03-09,AMRITSAR,Wheat,NA
12-03-09,LUDHIANA,Wheat,NA
12-03-09,LUCKNOW,Wheat,NA
12-03-09,DEHRADUN,Wheat,NA
12-03-09,RAIPUR,Wheat,NA
12-03-09,AHMEDABAD,Wheat,1115
12-03-09,BHOPAL,Wheat,NA
12-03-09,MUMBAI,Wheat,NA
12-03-09,JAIPUR,Wheat,NA
12-03-09,PATNA,Wheat,NA
12-03-09,RANCHI,Wheat,NA
12-03-09,BHUBANESHWAR,Wheat,NA
12-03-09,KOLKATA,Wheat,NA
12-03-09,GUWAHATI,Wheat,NA
12-03-09,SHILLONG,Wheat,NA
12-03-09,AIZWAL,Wheat,NA
12-03-09,KOHIMA,Wheat,NA
12-03-09,AGARTALA,Wheat,NA
12-03-09,BENGALURU,Wheat,NA
12-03-09,T.PURAM,Wheat,NA
12-03-09,CHENNAI,Wheat,NA
12-03-09,HYDERABAD,Wheat,NA
13-03-09,CHANDIGARH,Wheat,NA
13-03-09,DELHI,Wheat,1175
13-03-09,SHIMLA,Wheat,NA
13-03-09,SRINAGAR,Wheat,NA
13-03-09,JAMMU,Wheat,NA
13-03-09,AMRITSAR,Wheat,NA
13-03-09,LUDHIANA,Wheat,NA
13-03-09,LUCKNOW,Wheat,NA
13-03-09,DEHRADUN,Wheat,NA
13-03-09,RAIPUR,Wheat,NA
13-03-09,AHMEDABAD,Wheat,NA
13-03-09,BHOPAL,Wheat,NA
13-03-09,MUMBAI,Wheat,NA
13-03-09,JAIPUR,Wheat,NA
13-03-09,PATNA,Wheat,NA
13-03-09,RANCHI,Wheat,NA
13-03-09,BHUBANESHWAR,Wheat,1300
13-03-09,KOLKATA,Wheat,NA
13-03-09,GUWAHATI,Wheat,NA
13-03-09,SHILLONG,Wheat,NA
13-03-09,AIZWAL,Wheat,NA
13-03-09,KOHIMA,Wheat,NA
13-03-09,AGARTALA,Wheat,NA
13-03-09,BENGALURU,Wheat,NA
13-03-09,T.PURAM,Wheat,NA
13-03-09,CHENNAI,Wheat,NA
13-03-09,HYDERABAD,Wheat,NA
16-03-09,CHANDIGARH,Wheat,NA
16-03-09,DELHI,Wheat,1175
16-03-09,SHIMLA,Wheat,NA
16-03-09,SRINAGAR,Wheat,NA
16-03-09,JAMMU,Wheat,NA
16-03-09,AMRITSAR,Wheat,NA
16-03-09,LUDHIANA,Wheat,NA
16-03-09,LUCKNOW,Wheat,NA
16-03-09,DEHRADUN,Wheat,NA
